x,y,objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,Group_Name
-1.90681,112.8329,4492,KASAI,-1.90681,112.8329,unspecified,Not RSPO Certified,PO1000007634,SURYA INTI SAWIT KAHURIPAN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{124D6DBB-A745-481B-A8EB-7978CA526B65},MAKIN
-1.42146,113.40108,4493,TANTAHAN PANDUHUP ASI,-1.42146,113.40108,unspecified,Not RSPO Certified,PO1000007635,TANTAHAN PENDUHUP ASI,Indonesia,Kalimantan Tengah,Gunung Mas,unspecified,1-Fully Verified,{0DD47CFE-AB12-41DF-86B5-077713A1AFB7},SUMBER TANI AGUNG (STA)
-2.49479,102.87414,4494,BUMI MEKAR TANI,-2.49479,102.87414,unspecified,Not RSPO Certified,PO1000007637,BUMI MEKAR TANI,Indonesia,Sumatera Selatan,Musi Rawas,unspecified,1-Fully Verified,{28BCABBE-2ACE-4E40-A81F-4B2B61E678DF},TUDUNG
0.75,117.35,4495,KUTAI BALIAN NAULI,0.75,117.35,unspecified,Not RSPO Certified,PO1000007638,KUTAI BALIAN NAULI,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{16D86406-422A-4FB4-89E4-0AF77FA15432},CHELLAM PLANTATIONS
4.10167,-71.91972,4496,EXTRACTORA SAN SEBASTIANO S.A.S.,4.10167,-71.91972,unspecified,Not RSPO Certified,PO1000007639,EXTRACTORA SAN SEBASTIANO S.A.S.,Colombia,Meta,Puerto Gaitán,unspecified,1-Fully Verified,{C4AD58FD-AB21-436A-9D98-5CB70D595F04},UNKNOWN
-2.87834,104.72728,4497,BANYUASIN NUSANTARA SEJAHTERA,-2.87834,104.72728,unspecified,Not RSPO Certified,PO1000007640,BANYUASIN NUSANTARA SEJAHTERA,Indonesia,Sumatera Selatan,Palembang,unspecified,1-Fully Verified,{91F61CC3-7BCB-442E-8467-F436EE8C689A},UNKNOWN
-0.81467,102.19,4498,BATANG CENAKU,-0.81467,102.19,unspecified,Not RSPO Certified,PO1000007641,TASMA PUJA,Indonesia,Riau,Indragiri Hulu,unspecified,1-Fully Verified,{859D7369-E64C-46E0-BEFA-EEA3A1FD5AB2},UNKNOWN
0.21493,111.54985,4499,BONTI PERMAI JAYA,0.21493,111.54985,unspecified,Not RSPO Certified,PO1000007642,BONTI PERMAI JAYA,Indonesia,Kalimantan Barat,Sintang,unspecified,1-Fully Verified,{C9906917-931D-44C8-9138-83E17CDB3D3B},LYMAN AGRO
13.0751,101.39612,4500,EASTERN PALM OIL,13.0751,101.39612,unspecified,Not RSPO Certified,PO1000007644,EASTERN PALM OIL,Thailand,Chon Buri,Nong Yai,unspecified,1-Fully Verified,{5B229C23-E59D-45B4-B10A-AEF34DD93578},THAI EASTERN GROUP
-0.20153,-79.19006,4501,ORGANIC SUPPLY S.A.,-0.20153,-79.19006,unspecified,Not RSPO Certified,PO1000007645,ORGANIC CROPS S.A.,Ecuador,Santo Domingo de los Tsachilas,Santo Domingo,unspecified,1-Fully Verified,{E2AAD47A-FA9B-4924-8F2C-484CEC607AC6},UNKNOWN
2.62,98.03,4502,SUBULUSSALAM,2.62,98.03,unspecified,Not RSPO Certified,PO1000007646,GLOBAL SAWIT SEMESTA,Indonesia,Aceh,Subulussalam,unspecified,1-Fully Verified,{416513EF-D098-440D-B78C-6CA532EAD8CC},UNKNOWN
-0.84194,114.08,4503,DWIE WARNA KARYA,-0.84194,114.08,unspecified,Not RSPO Certified,PO1000007648,DWIE WARNA KARYA,Indonesia,Kalimantan Tengah,Kapuas,unspecified,1-Fully Verified,{A3AE6BE9-29B6-4AA3-AC54-A9E55336BB9F},GENTING PLANTATIONS
8.89166,-71.97207,4504,GRASAS EL PUERTO,8.89166,-71.97207,unspecified,Not RSPO Certified,PO1000007649,GRASAS EL PUERTO,Venezuela,Zulia,Colón,unspecified,1-Fully Verified,{DE5B61BD-48F4-4954-AF38-D03975914983},UNKNOWN
-4.57283,104.75531,4505,PKS 3 HANAKAU,-4.57283,104.75531,unspecified,Not RSPO Certified,PO1000007651,AGRO BUMI MAS,Indonesia,Lampung,Lampung Utara,unspecified,2-High Confidence,{4B20F194-3150-45CD-BBAF-0C8099EE1763},SUNGAI BUDI
-0.71,102.66,4506,BERKAT SAWIT SEJAHTERA,-0.71,102.66,unspecified,Not RSPO Certified,PO1000007652,BERKAT SAWIT SEJAHTERA,Indonesia,Riau,Indragiri Hilir,unspecified,1-Fully Verified,{786735BD-A9B5-4CE6-8ADF-79460BAA2EBD},SUPERVENTURE
1.59869,100.90522,4507,JAYA GEMILANG SUKSES,1.59869,100.90522,unspecified,Not RSPO Certified,PO1000007653,JAYA GEMILANG SUKSES,Indonesia,Riau,Rokan Hilir,unspecified,1-Fully Verified,{4E226211-CF98-4D18-9A0D-F6935018C851},UNKNOWN
3.37903,113.99947,4508,JELALONG,3.37903,113.99947,unspecified,Not RSPO Certified,PO1000007654,SAMLING PLANTATION SDN BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{F20DD3FA-9DF3-474A-B844-DB368DD30DFF},GLENEALY PLANTATIONS SDN BHD
2.61037,101.85701,4509,JEMIMA & SUNGEI SENDAYAN ESTATE,2.61037,101.85701,unspecified,Not RSPO Certified,PO1000007655,CHIN TECK PLANTATIONS BERHAD,Malaysia,Negeri Sembilan,Port Dickson,unspecified,1-Fully Verified,{AE3B8858-C694-4057-9C4D-B6FAA62532F6},CHIN TECK PLANTATIONS BERHAD
2.48882,102.93683,4510,JERNIH KEMBOJA,2.48882,102.93683,unspecified,Not RSPO Certified,PO1000007656,JERNIH KEMBOJA SDN BHD,Malaysia,Johor,Segamat,unspecified,1-Fully Verified,{FE0BF27F-DA10-415B-8F9A-F1DE07DD1439},JERNIH KEMBOJA SDN BHD
4.50489,117.52875,4511,KAPILIT,4.50489,117.52875,unspecified,Not RSPO Certified,PO1000007657,SABAH SOFTWOODS BHD,Malaysia,Sabah,Tawau,unspecified,1-Fully Verified,{84422388-ADF7-4398-B6CF-B0D73FDBCABF},YAYASAN SABAH GROUP
-1.93485,110.49413,4512,KELAMPAI,-1.93485,110.49413,unspecified,Not RSPO Certified,PO1000007658,ARRTU PLANTATION,Indonesia,Kalimantan Barat,Ketapang,unspecified,1-Fully Verified,{B8A22D7D-6BE8-4EF8-9604-031F642F1B1E},EAGLE HIGH PLANTATIONS
0.35656,109.97425,4513,MULTI PERKASA SEJAHTERA,0.35656,109.97425,unspecified,Not RSPO Certified,PO1000007660,MULTI PERKASA SEJAHTERA,Indonesia,Kalimantan Barat,Landak,unspecified,1-Fully Verified,{80B6E2FF-1173-44DB-976B-D5F5EFCD744C},UNKNOWN
1.75,100.93333,4514,MUSTIKA AGUNG SARANA SEJAHTERA,1.75,100.93333,unspecified,Not RSPO Certified,PO1000007661,MUSTIKA AGUNG SARANA SEJAHTERA,Indonesia,Riau,Rokan Hilir,unspecified,1-Fully Verified,{61D735F4-FD35-4B52-93BA-44B33327893A},UNKNOWN
2.26924,99.76792,4515,MUTIARANUSA AGRO SEJAHTERA,2.26924,99.76792,unspecified,Not RSPO Certified,PO1000007662,MUTIARA NUSA AGRO SEJAHTERA,Indonesia,Sumatera Utara,Labuhanbatu Utara,unspecified,1-Fully Verified,{84488535-8E26-4F0A-9122-879DB15E80D4},UNKNOWN
-1.83789,111.53281,4516,NANGA KIU,-1.83789,111.53281,unspecified,Not RSPO Certified,PO1000007664,SAWIT MULTI UTAMA,Indonesia,Kalimantan Tengah,Lamandau,unspecified,1-Fully Verified,{44BC6444-5481-42FB-9B72-B1E3A6BA78DF},CITRA BORNEO INDAH (CBI)
7.25333,-73.56636,4517,NUTRIMEZCLAS Y ACEITES S.A.S,7.25333,-73.56636,unspecified,Not RSPO Certified,PO1000007666,CI TOP S.A,Colombia,Santander,Sabana de Torres,unspecified,1-Fully Verified,{CD3B670D-D136-45D9-9C4D-F915600AF921},UNKNOWN
3.73315,-73.34197,4518,OLEAGINOSAS SAN MARCOS LTDA,3.73315,-73.34197,"RSPO Certified, IP",RSPO Certified,PO1000007667,OLEAGINOSAS SAN MARCOS LTDA,Colombia,Meta,San Carlos de Guaroa,unspecified,2-High Confidence,{90A3D044-4821-47C8-BD5E-3BC8534BF938},UNKNOWN
17.00341,81.26,4519,POTHAPALLI,17.00341,81.26,unspecified,Not RSPO Certified,PO1000007670,GODREJ AGROVET LTD,India,Andhra Pradesh,West Godavari,unspecified,1-Fully Verified,{A4DB5C9F-413E-469B-8386-D41DA63BB76E},UNKNOWN
-0.54141,-79.37048,4520,EXTRACTORA AGRICOLA RIO MANSO,-0.54141,-79.37048,unspecified,Not RSPO Certified,PO1000007671,EXTRACTORA AGRICOLA RIO MANSO,Ecuador,Los Rios,Buena Fé,unspecified,1-Fully Verified,{9ACC0ABA-BDBD-4ACD-B2F6-A7591786C7F3},LA FABRIL
-0.03424,110.06648,4521,SEMPIDAN,-0.03424,110.06648,unspecified,Not RSPO Certified,PO1000007672,SABAN SAWIT SUBUR,Indonesia,Kalimantan Barat,Sanggau,unspecified,1-Fully Verified,{1834231F-37CE-4531-BEAF-5C9367D4D7BB},MANDHALA CIPTA PURMONO
1.35803,109.38363,4522,SARANA ESA CITA,1.35803,109.38363,unspecified,Not RSPO Certified,PO1000007673,SARANA ESA CITA,Indonesia,Kalimantan Barat,Sambas,unspecified,1-Fully Verified,{98C149E3-3100-45ED-9DB2-67AB62EAC156},MUSIM MAS
13.157528,101.334167,4523,"SUKSOMBOON PALM OIL CO,.LTD",13.157528,101.334167,"RSPO Certified, MB",RSPO Certified,PO1000007706,SUKSOMBOON VEGETABLE OIL COMPANY LTD,Thailand,Chon Buri,Amphoe Nong Yai,unspecified,1-Fully Verified,{053CFC5C-326C-4974-BAB7-9562E0440E77},UNKNOWN
5.563278,117.979556,4524,GENTING TRUSHIDUP,5.563278,117.979556,"RSPO Certified, MB",RSPO Certified,PO1000007758,GENTING SDC SDN BHD,Malaysia,Sabah,Sandakan,unspecified,1-Fully Verified,{E8F4DCD9-9EE7-4913-BA57-74BF9B92081E},GENTING PLANTATIONS
4.46732,118.18517,4525,KUNAK,4.46732,118.18517,"RSPO Certified, MB",RSPO Certified,PO1000007786,TSH PLANTATION MANAGEMENT SDN BHD,Malaysia,Sabah,Tawau,unspecified,1-Fully Verified,{84BDE20B-8420-4FEC-B481-395C5EAA82D4},TSH RESOURCES
3.15702,103.16363,4526,DARA LAM SOON SDN.BHD,3.15702,103.16363,"RSPO Certified, IP",RSPO Certified,PO1000007798,LAM SOON PLANTATIONS SDN BHD,Malaysia,Pahang,Pekan,unspecified,1-Fully Verified,{4BE5C989-EAF8-4A40-9C6E-D87B0545C200},LAM SOON (M) BERHAD
1.193786,-78.761213,4527,EXTRACTORA SAN LORENZO S.A.,1.193786,-78.761213,"RSPO Certified, MB",RSPO Certified,PO1000007943,INDUSTRIAS OLEANA S.A.,Ecuador,Esmeraldas,San Lorenzo,unspecified,1-Fully Verified,{BDBB1256-7B91-4A8A-BB64-C552FC93175A},UNKNOWN
4.3253,117.47736,4528,SILIMPOPON,4.3253,117.47736,unspecified,Not RSPO Certified,PO1000007945,SYARIKAT KRETAM MILL SDN BHD,Malaysia,Sabah,Tawau,unspecified,1-Fully Verified,{F4B3EDF5-B184-427E-82A2-A6C5419162E6},KRETAM HOLDINGS BERHAD
8.50225,-72.63998,4529,ACEITES Y GRASAS DEL CATATUMBO SAS,8.50225,-72.63998,"RSPO Certified, MB",RSPO Certified,PO1000007953,ACEITES Y GRASAS DEL CATATUMBO SAS,Colombia,Norte de Santander,Tibú,unspecified,1-Fully Verified,{FDE67872-8FD1-458D-89BF-711EF000C82F},UNKNOWN
-2.4571,112.49973,4530,MUSTIKA SEMBULUH 2,-2.4571,112.49973,"RSPO Certified, MB",RSPO Certified,PO1000007984,MUSTIKA SEMBULUH,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{C8CF72A9-D7BD-46D3-B8AC-F154B6F99667},WILMAR
-0.28518,-76.56585,4531,PALMERAS DEL ECUADOR,-0.28518,-76.56585,unspecified,Not RSPO Certified,PO1000008053,PALMERAS DEL ECUADOR,Ecuador,Sucumbios,Shushufindi,unspecified,1-Fully Verified,{A3510326-7E78-486E-86F5-7C3919074F6D},DANEC
1.25128,-78.74167,4532,PALMERAS DE LOS ANDES SAN LORENZO,1.25128,-78.74167,unspecified,Not RSPO Certified,PO1000008054,PALMERAS DE LOS ANDES SAN LORENZO,Ecuador,Esmeraldas,San Lorenzo,unspecified,1-Fully Verified,{F6BE41D5-0CCF-4A1F-A035-4F259185F683},DANEC
-2.43264,112.75315,4533,MULIA AGRO PERMAI,-2.43264,112.75315,"RSPO Certified, MB",RSPO Certified,PO1000008095,MULIA AGRO PERMAI,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{8FACE7B3-4408-423B-8D84-C6A5424275D4},KUALA LUMPUR KEPONG (KLK)
-13.03328,-39.00358,4534,OLDESA OLEO DE DENDE,-13.03328,-39.00358,unspecified,Not RSPO Certified,PO1000008122,OLDESA ÓLEO DE DENDÊ S.A.,Brazil,Bahia,Nazaré,unspecified,2-High Confidence,{ECE2CC30-A906-4B7E-BE47-58E9A35B4E19},UNKNOWN
-5.29546,105.15724,4535,REJOSARI,-5.29546,105.15724,unspecified,Not RSPO Certified,PO1000008124,PERKEBUNAN NUSANTARA VII,Indonesia,Lampung,Lampung Selatan,unspecified,1-Fully Verified,{FD129C22-80E5-48F6-AFDE-102576BB2202},PTPN III
1.57134,-78.67511,4536,ASTORGA S.A.,1.57134,-78.67511,unspecified,Not RSPO Certified,PO1000008126,CI TOP S.A,Colombia,Nariño,Tumaco,unspecified,3-Low Confidence,{6F2B36CC-FD26-4CD2-B3C2-856AC6900968},UNKNOWN
-0.12162,110.75846,4537,SUMATERA MAKMUR LESTARI,-0.12162,110.75846,unspecified,Not RSPO Certified,PO1000008127,SUMATERA MAKMUR LESTARI,Indonesia,Kalimantan Barat,Sekadau,unspecified,2-High Confidence,{A4641ED9-FFE2-46AE-8A25-5D7725F6ED97},INCASI RAYA (GUNAS)
-0.066,116.83066,4538,SAWIT KALTIM LESTARI,-0.066,116.83066,unspecified,Not RSPO Certified,PO1000008128,SAWIT KALTIM LESTARI,Indonesia,Kalimantan Timur,Kutai Kartanegara,unspecified,1-Fully Verified,{09192148-BF74-414C-8EFC-19853BC4B1EE},KENCANA AGRI
-0.02273,-79.49803,4539,ATAHUALPA,-0.02273,-79.49803,unspecified,Not RSPO Certified,PO1000008129,ATAHUALPA,Ecuador,Esmeraldas,Quinindé,unspecified,1-Fully Verified,{53480CA9-ACBA-4359-8537-737DB52BB35A},ATAHUALPA
-0.01203,-79.45319,4540,EXTRACTORA SAN DANIEL S.A.,-0.01203,-79.45319,unspecified,Not RSPO Certified,PO1000008130,SAN DANIEL EXTRACTORA SAN DANIEL CIA LTDA,Ecuador,Santo Domingo de los Tsachilas,La Concordia,unspecified,1-Fully Verified,{7C1F661C-DEC6-459C-AD52-A9196FEEAA7A},UNKNOWN
-0.04614,99.9157,4541,KINALI,-0.04614,99.9157,unspecified,Not RSPO Certified,PO1000008131,GUNUNG SAWIT ABADI,Indonesia,Sumatera Barat,Pasaman Barat,unspecified,1-Fully Verified,{0089417F-C37C-4CF9-B453-08AD9CACC3B0},UNKNOWN
-4.86689,103.53424,4542,CIPTAMAS BUMISELARAS,-4.86689,103.53424,unspecified,Not RSPO Certified,PO1000008132,CIPTAMAS BUMISELARAS,Indonesia,Bengkulu,Kaur,unspecified,1-Fully Verified,{6E49C1A7-BAB3-4ED0-820B-9D4517817A81},CIPUTRA
-3.37386,115.90653,4543,KARANG BINTANG,-3.37386,115.90653,unspecified,Not RSPO Certified,PO1000008133,BATULICIN AGRO SENTOSA,Indonesia,Kalimantan Selatan,Tanah Bumbu,unspecified,1-Fully Verified,{992363F0-B8B9-4454-9BFC-86B57E7E0FD1},JHONLIN
-3.25424,103.23796,4544,PERKEBUNAN HASIL MUSI LESTARI,-3.25424,103.23796,unspecified,Not RSPO Certified,PO1000008135,PERKEBUNAN HASIL MUSI LESTARI,Indonesia,Sumatera Selatan,Musi Rawas,unspecified,1-Fully Verified,{4994142C-B112-4903-B00E-78953F74FBD0},AMS-GANDA
-3.16833,104.89199,4545,SUN SAWIT,-3.16833,104.89199,unspecified,Not RSPO Certified,PO1000008137,SUN SAWIT,Indonesia,Sumatera Selatan,Ogan Komering Ilir,unspecified,1-Fully Verified,{B74D736E-141F-467A-B54E-E280B26A8617},INDAH
0.00622,101.23752,4546,GANDA BUANINDO,0.00622,101.23752,unspecified,Not RSPO Certified,PO1000008138,GANDA BUANINDO,Indonesia,Riau,Kampar,unspecified,1-Fully Verified,{9B82AA48-4190-41BE-B5EB-EBB3E2E1F041},UNKNOWN
0.03526,-79.40032,4547,PEXA,0.03526,-79.40032,unspecified,Not RSPO Certified,PO1000008139,PLANTA EXTRACTORA AGRICOLA LA UNION S.A. (PEXA),Ecuador,Esmeraldas,Quinindé,unspecified,1-Fully Verified,{275A166F-D843-4534-8462-C98C6CA4E09A},PEXA
0.15307,109.8782,4548,SABAN SAWIT MAKMUR,0.15307,109.8782,unspecified,Not RSPO Certified,PO1000008140,SABAN SAWIT SUBUR,Indonesia,Kalimantan Barat,Landak,unspecified,1-Fully Verified,{AC55F698-F720-4BD7-938A-CA736CE8E432},MANDHALA CIPTA PURMONO
0.16021,101.72073,4549,SAWIT MAS NUSANTARA,0.16021,101.72073,unspecified,Not RSPO Certified,PO1000008141,SAWIT MAS NUSANTARA,Indonesia,Riau,Pelalawan,unspecified,2-High Confidence,{8432ADA9-A030-4425-B934-19B72E2CE8ED},UNKNOWN
-3.07425,104.5885,4550,INDRALAYA AGRO LESTARI,-3.07425,104.5885,unspecified,Not RSPO Certified,PO1000008143,INDRALAYA AGRO LESTARI,Indonesia,Sumatera Selatan,Muara Enim,unspecified,1-Fully Verified,{24399642-90E4-4481-8A53-DD3A9C9D09C6},UNKNOWN
1.77665,103.92027,4551,SUNGKIT ENTERPRISES SDN BHD,1.77665,103.92027,unspecified,Not RSPO Certified,PO1000008144,KIM LOONG PALM OIL MILLS SDN BHD,Malaysia,Johor,Kota Tinggi,unspecified,1-Fully Verified,{4D8BA04E-1D27-467B-B47C-259A81BEABE5},KIM LOONG RESOURCES BERHAD
-3.05486,114.87139,4552,PALMINA UTAMA,-3.05486,114.87139,unspecified,Not RSPO Certified,PO1000008145,PALMINA UTAMA,Indonesia,Kalimantan Selatan,Banjar,unspecified,1-Fully Verified,{CDAC7566-3B52-428C-97F9-8AE5F0802F4B},TIANJIN JULONG
1.78615,100.19075,4553,SIBADIHON SAWITTA TOROP LESTARI,1.78615,100.19075,unspecified,Not RSPO Certified,PO1000008146,SIBADIHON SAWITA TOROP LESTARI,Indonesia,Sumatera Utara,Labuhanbatu Selatan,unspecified,1-Fully Verified,{26D9141F-25B6-42BD-A9E9-30F182018A1C},UNKNOWN
-3.02058,115.9467,4554,BORNEO SAWIT PERSADA,-3.02058,115.9467,unspecified,Not RSPO Certified,PO1000008147,BORNEO SAWIT PERSADA,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{EA0F56B8-8FE9-4E63-976A-86F2D0C5F5F8},UNKNOWN
0.14111,111.485,4555,SIMBA,0.14111,111.485,unspecified,Not RSPO Certified,PO1000008148,SINTANG AGRO MANDIRI,Indonesia,Kalimantan Barat,Sintang,unspecified,1-Fully Verified,{528E1A6E-9590-4BD9-B4C4-8DD68651C0BF},MULTI PRIMA ENTAKAI
-3.00375,114.93578,4556,KHARISMA INTI USAHA,-3.00375,114.93578,unspecified,Not RSPO Certified,PO1000008149,KHARISMA INTI USAHA,Indonesia,Kalimantan Selatan,Tapin,unspecified,1-Fully Verified,{19C05450-E932-4D91-9859-4E7353A7C348},GENTING PLANTATIONS
-2.99819,115.95678,4557,BENUA LAWAS LESTARI,-2.99819,115.95678,unspecified,Not RSPO Certified,PO1000008151,BENUA LAWAS LESTARI,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{05748515-961C-401E-8338-A271E24564E4},DUTA MARGA
2.01444,99.87968,4558,LINGGA TIGA SAWIT,2.01444,99.87968,unspecified,Not RSPO Certified,PO1000008152,LINGGA TIGA SAWIT,Indonesia,Sumatera Utara,Labuhanbatu,unspecified,1-Fully Verified,{C0BE5A40-5237-44DA-8784-19D3F687E55E},UNKNOWN
-2.97003,115.95503,4559,CANTUNG,-2.97003,115.95503,unspecified,Not RSPO Certified,PO1000008153,FAJAR AGRO SEJAHTERA,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{9A27ECB9-C9ED-436F-BCA1-C6CB13E93758},SYNTHESIS AGRO
2.11272,100.27311,4560,ABDI BUDI MULIA 2,2.11272,100.27311,unspecified,Not RSPO Certified,PO1000008154,ABDI BUDI MULIA,Indonesia,Sumatera Utara,Labuhanbatu Selatan,unspecified,1-Fully Verified,{3A3FC310-6791-45AF-A3E6-B28041860FDB},SUMBER TANI HARAPAN (STH)
0.19336,101.79508,4561,PENARIKAN,0.19336,101.79508,unspecified,Not RSPO Certified,PO1000008155,MITRA UNGGUL PUSAKA,Indonesia,Riau,Pelalawan,unspecified,1-Fully Verified,{194490B7-A49D-428D-B633-38193FE0B641},ROYAL GOLDEN EAGLE
-2.96285,114.7113,4562,AGRI BUMI SENTOSA,-2.96285,114.7113,unspecified,Not RSPO Certified,PO1000008156,AGRI BUMI SENTOSA,Indonesia,Kalimantan Selatan,Barito Kuala,unspecified,1-Fully Verified,{18FA23F3-D943-41FD-805B-F9853D93F452},J.A. WATTIE (JAWA)
0.19608,-79.40634,4563,AGROINDUSTRIAS EXTRACTORAS DE ACEITES VEGETALES AEXAV CIA LTDA (AEXAV),0.19608,-79.40634,unspecified,Not RSPO Certified,PO1000008157,AGROINDUSTRIAS EXTRACTORA DE ACEITES VEGETALES CIA  LTDA,Ecuador,Esmeraldas,Quinindé,unspecified,1-Fully Verified,{6BB723FB-B7D3-4DD5-8664-46AD7555F955},AEXAV
0.22434,99.71557,4564,AGRO WIRA LIGATSA,0.22434,99.71557,unspecified,Not RSPO Certified,PO1000008158,AGRO WIRA LIGATSA,Indonesia,Sumatera Barat,Pasaman Barat,unspecified,1-Fully Verified,{07947FC2-ECDD-485A-BA06-DB1531D97A2B},UNKNOWN
0.25056,110.30389,4565,PARINDU,0.25056,110.30389,unspecified,Not RSPO Certified,PO1000008159,PERKEBUNAN NUSANTARA XIII,Indonesia,Kalimantan Barat,Sanggau,unspecified,1-Fully Verified,{3EC33154-06AB-4B43-8E20-8B715EDD6BD0},PTPN III
0.27889,116.84444,4566,NALA PALMA CADUDASA,0.27889,116.84444,unspecified,Not RSPO Certified,PO1000008160,NALA PALMA CADUDASA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,2-High Confidence,{5789C5A2-780E-423A-BA3A-33EC420F9C55},NPC RESOURCES BERHAD
2.15117,99.99117,4567,DAYA LABUHAN INDAH I,2.15117,99.99117,unspecified,Not RSPO Certified,PO1000008161,DAYA LABUHAN INDAH,Indonesia,Sumatera Utara,Labuhanbatu,unspecified,2-High Confidence,{3B88F2CE-0D94-43D6-BD29-6D25F7FD57DF},WILMAR
-2.71011,101.341,4568,KARYA AGRO SAWITINDO,-2.71011,101.341,unspecified,Not RSPO Certified,PO1000008162,KARYA AGRO SAWITINDO,Indonesia,Bengkulu,Mukomuko,unspecified,1-Fully Verified,{889BAD29-EB97-4E47-A7AB-639F58B53936},SINAR JAYA AGRO INVESTAMA (SJAI)
-2.67797,101.32002,4569,MUKO MUKO INDAH LESTARI,-2.67797,101.32002,unspecified,Not RSPO Certified,PO1000008164,MUKO MUKO INDAH LESTARI,Indonesia,Bengkulu,Mukomuko,unspecified,1-Fully Verified,{BCBA38FF-5DCC-4B56-A151-5F2B2BB58D93},SINAR JAYA AGRO INVESTAMA (SJAI)
2.32384,99.73444,4570,PRIMA JAYA LESTARI UTAMA,2.32384,99.73444,unspecified,Not RSPO Certified,PO1000008165,PRIMA JAYA LESTARI UTAMA,Indonesia,Sumatera Utara,Labuhanbatu Utara,unspecified,1-Fully Verified,{10C65B72-A384-4A99-9229-3F2F1942ECD2},UNKNOWN
-2.67094,104.2026,4571,HAMITA UTAMA KARSA,-2.67094,104.2026,unspecified,Not RSPO Certified,PO1000008166,HAMITA UTAMA KARSA,Indonesia,Sumatera Selatan,Musi Banyuasin,unspecified,1-Fully Verified,{374E3158-60C8-4466-911A-7B98524AFCED},INDONUSA AGRO
-2.58289,101.31022,4572,SURYA ANDALAN PRIMATAMA,-2.58289,101.31022,unspecified,Not RSPO Certified,PO1000008168,SURYA ANDALAN PRIMATAMA,Indonesia,Bengkulu,Mukomuko,unspecified,1-Fully Verified,{EB4FF816-B78D-438B-9161-5361413D0DA4},SUNGAI BUDI
-2.45167,112.2161,4573,MUSIRAWAS CITRAHARPINDO PKS 2,-2.45167,112.2161,unspecified,Not RSPO Certified,PO1000008170,MUSIRAWAS CITRA HARPINDO,Indonesia,Kalimantan Tengah,Seruyan,unspecified,1-Fully Verified,{9EA2C156-586F-40AB-8C12-67BDEA4573B0},MUSIRAWAS
0.28917,101.41694,4574,BANGUN TENERA RIAU,0.28917,101.41694,unspecified,Not RSPO Certified,PO1000008171,BANGUN TENERA RIAU,Indonesia,Riau,Kampar,unspecified,1-Fully Verified,{4107E079-0B0F-464F-92C0-24BE570602F6},INDAH
0.30884,-79.45734,4575,PALMERAS DEL QUININDE / AQUISA,0.30884,-79.45734,unspecified,Not RSPO Certified,PO1000008173,AGROINDUSTRIAS QUININDE AIQUISA,Ecuador,Esmeraldas,Quinindé,unspecified,1-Fully Verified,{D6CF2B48-EF6F-4713-8B12-0C09F4588EF9},AGROINDUSTRIAS QUININDE AIQUISA
-2.3961,101.16286,4576,USAHA SAWIT MANDIRI,-2.3961,101.16286,unspecified,Not RSPO Certified,PO1000008174,USAHA SAWIT MANDIRI,Indonesia,Bengkulu,Mukomuko,unspecified,1-Fully Verified,{A552E54A-F71E-49B5-8DE6-1287DE9BA7C6},SUPERVENTURE
-2.37333,110.64333,4577,BUKIT PALEM,-2.37333,110.64333,unspecified,Not RSPO Certified,PO1000008176,BUKIT PALEM,Indonesia,Kalimantan Barat,Ketapang,unspecified,1-Fully Verified,{CB1EC548-07D5-49AD-84E2-373FF1B0F93B},UNKNOWN
-2.35175,103.91411,4578,BASTIAN OLAH SAWIT,-2.35175,103.91411,unspecified,Not RSPO Certified,PO1000008178,BASTIAN OLAH SAWIT,Indonesia,Sumatera Selatan,Musi Banyuasin,unspecified,2-High Confidence,{D048D290-7BAC-43D3-A7C8-2B116B566CD1},INDAH
-2.28361,110.50333,4579,SUNGAI RASAU,-2.28361,110.50333,unspecified,Not RSPO Certified,PO1000008180,KARYA BAKTI AGRO SEJAHTERA,Indonesia,Kalimantan Barat,Ketapang,unspecified,1-Fully Verified,{A9B1AA63-C0CF-46BE-B6CB-97DF531B0BA7},BUMITAMA GUNAJAYA AGRO (BGA)
-2.20405,111.47948,4580,SUMBER ADINUSA LESTARI,-2.20405,111.47948,unspecified,Not RSPO Certified,PO1000008182,SUMBER ADINUSA LESTARI,Indonesia,Kalimantan Tengah,Lamandau,unspecified,1-Fully Verified,{4A46BBCC-ED52-4F68-91F5-AAAAB0CFDF51},UNKNOWN
